Common_Name,Scientific_Name,Link
shaggy-mane_inky_cap,coprinus_comatus,https://www.mushroom.world/data/fungi/Coprinuscomatus2.jpg
shaggy-mane_inky_cap,coprinus_comatus,https://www.mushroom.world/data/fungi/Coprinuscomatus3.jpg
shaggy-mane_inky_cap,coprinus_comatus,https://www.mushroom.world/data/fungi/Coprinuscomatus4.jpg
shaggy-mane_inky_cap,coprinus_comatus,https://www.mushroom.world/data/fungi/Coprinuscomatus5.jpg
shaggy-mane_inky_cap,coprinus_comatus,https://www.mushroom.world/data/fungi/Coprinuscomatus6.jpg
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis1.JPG
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis2.JPG
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis3.JPG
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis4.JPG
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis5.JPG
umbrella_inky_cap,coprinus_plicatilis,https://www.mushroom.world/data/fungi/Coprinusplicatilis6.JPG
silvery_violet_cort,cortinarius_alboviolaceus,https://www.mushroom.world/data/fungi/Cortinariusalboviolaceus1.jpg
silvery_violet_cort,cortinarius_alboviolaceus,https://www.mushroom.world/data/fungi/Cortinariusalboviolaceus2.jpg
silvery_violet_cort,cortinarius_alboviolaceus,https://www.mushroom.world/data/fungi/Cortinariusalboviolaceus3.jpg
silvery_violet_cort,cortinarius_alboviolaceus,https://www.mushroom.world/data/fungi/Cortinariusalboviolaceus4.jpg
silvery_violet_cort,cortinarius_alboviolaceus,https://www.mushroom.world/data/fungi/Cortinariusalboviolaceus5.jpg
red-banded_cort,cortinarius_armillatus,https://www.mushroom.world/data/fungi/Cortinariusarmillatus1.JPG
red-banded_cort,cortinarius_armillatus,https://www.mushroom.world/data/fungi/Cortinariusarmillatus2.JPG
red-banded_cort,cortinarius_armillatus,https://www.mushroom.world/data/fungi/Cortinariusarmillatus3.JPG
red-banded_cort,cortinarius_armillatus,https://www.mushroom.world/data/fungi/Cortinariusarmillatus4.JPG
goatcheese_webcap,cortinarius_camphoratus,https://www.mushroom.world/data/fungi/Cortinariuscamphoratus1.jpg
goatcheese_webcap,cortinarius_camphoratus,https://www.mushroom.world/data/fungi/Cortinariuscamphoratus2.jpg
goatcheese_webcap,cortinarius_camphoratus,https://www.mushroom.world/data/fungi/Cortinariuscamphoratus3.jpg
goatcheese_webcap,cortinarius_camphoratus,https://www.mushroom.world/data/fungi/Cortinariuscamphoratus4.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus1.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus2.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus3.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus4.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus5.jpg
gypsy_mushroom,cortinarius_caperatus,https://www.mushroom.world/data/fungi/Cortinariuscaperatus6.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus1.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus2.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus3.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus4.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus5.jpg
blue-girdled_webcap,cortinarius_collinitus,https://www.mushroom.world/data/fungi/Cortinariuscollinitus6.jpg
saffron_webcap,cortinarius_croceus,https://www.mushroom.world/data/fungi/Cortinariuscroceus1.jpg
saffron_webcap,cortinarius_croceus,https://www.mushroom.world/data/fungi/Cortinariuscroceus2.jpg
saffron_webcap,cortinarius_croceus,https://www.mushroom.world/data/fungi/Cortinariuscroceus3.jpg
saffron_webcap,cortinarius_croceus,https://www.mushroom.world/data/fungi/Cortinariuscroceus4.jpg
woolly_webcap,cortinarius_laniger,https://www.mushroom.world/data/fungi/Cortinariuslaniger1.jpg
woolly_webcap,cortinarius_laniger,https://www.mushroom.world/data/fungi/Cortinariuslaniger2.jpg
woolly_webcap,cortinarius_laniger,https://www.mushroom.world/data/fungi/Cortinariuslaniger3.jpg
woolly_webcap,cortinarius_laniger,https://www.mushroom.world/data/fungi/Cortinariuslaniger4.jpg
woolly_webcap,cortinarius_laniger,https://www.mushroom.world/data/fungi/Cortinariuslaniger5.jpg
apple_webcap,cortinarius_malicorius,https://www.mushroom.world/data/fungi/Cortinariusmalicorius1.jpg
apple_webcap,cortinarius_malicorius,https://www.mushroom.world/data/fungi/Cortinariusmalicorius2.jpg
apple_webcap,cortinarius_malicorius,https://www.mushroom.world/data/fungi/Cortinariusmalicorius3.jpg
apple_webcap,cortinarius_malicorius,https://www.mushroom.world/data/fungi/Cortinariusmalicorius4.jpg
apple_webcap,cortinarius_malicorius,https://www.mushroom.world/data/fungi/Cortinariusmalicorius5.jpg
orange_webcap,cortinarius_mucosus,https://www.mushroom.world/data/fungi/Cortinariusmucosus1.jpg
orange_webcap,cortinarius_mucosus,https://www.mushroom.world/data/fungi/Cortinariusmucosus2.jpg
orange_webcap,cortinarius_mucosus,https://www.mushroom.world/data/fungi/Cortinariusmucosus3.jpg
orange_webcap,cortinarius_mucosus,https://www.mushroom.world/data/fungi/Cortinariusmucosus4.jpg
orange_webcap,cortinarius_mucosus,https://www.mushroom.world/data/fungi/Cortinariusmucosus5.jpg
fool's_webcap,cortinarius_orellanus,https://www.mushroom.world/data/fungi/Cortinariusorellanus1.jpg
fool's_webcap,cortinarius_orellanus,https://www.mushroom.world/data/fungi/Cortinariusorellanus2.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus1.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus2.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus3.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus4.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus5.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus6.jpg
deadly_webcap,cortinarius_rubellus,https://www.mushroom.world/data/fungi/Cortinariusrubellus7.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus1.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus2.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus3.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus4.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus5.jpg
poison_dye_cort,cortinarius_semisanguineus,https://www.mushroom.world/data/fungi/Cortinariussemisanguineus6.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus1.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus2.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus3.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus4.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus5.jpg
gassy_webcap,cortinarius_traganus,https://www.mushroom.world/data/fungi/Cortinariustraganus6.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus1.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus2.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus3.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus4.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus5.jpg
violet_cort,cortinarius_violaceus,https://www.mushroom.world/data/fungi/Cortinariusviolaceus6.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis1.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis2.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis3.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis4.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis5.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis6.jpg
trumpet_chantarelle,craterellus_tubaeformis,https://www.mushroom.world/data/fungi/Craterellustubaeformis7.jpg
earthy_powdercap,cystoderma_amianthinum,https://www.mushroom.world/data/fungi/Cystodermaamianthinum1.jpg
earthy_powdercap,cystoderma_amianthinum,https://www.mushroom.world/data/fungi/Cystodermaamianthinum2.jpg
earthy_powdercap,cystoderma_amianthinum,https://www.mushroom.world/data/fungi/Cystodermaamianthinum3.jpg
earthy_powdercap,cystoderma_amianthinum,https://www.mushroom.world/data/fungi/Cystodermaamianthinum4.jpg
earthy_powdercap,cystoderma_amianthinum,https://www.mushroom.world/data/fungi/Cystodermaamianthinum5.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina1.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina2.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina3.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina4.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina5.jpg
cinnabar_powdercap,cystodermella_cinnabarina,https://www.mushroom.world/data/fungi/Cystodermellacinnabarina6.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum1.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum2.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum3.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum4.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum5.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum6.jpg
silky_pinkgill,entoloma_sericeum,https://www.mushroom.world/data/fungi/Entolomasericeum7.jpg
pinkgill_mushroom,entoloma_vernum,https://www.mushroom.world/data/fungi/Entolomavernum1.jpg
pinkgill_mushroom,entoloma_vernum,https://www.mushroom.world/data/fungi/Entolomavernum2.jpg
pinkgill_mushroom,entoloma_vernum,https://www.mushroom.world/data/fungi/Entolomavernum3.jpg
pinkgill_mushroom,entoloma_vernum,https://www.mushroom.world/data/fungi/Entolomavernum4.jpg
pinkgill_mushroom,entoloma_vernum,https://www.mushroom.world/data/fungi/Entolomavernum5.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata1.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata2.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata3.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata4.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata5.jpg
funeral_bell,galerina_marginata,https://www.mushroom.world/data/fungi/Galerinamarginata6.jpg
rosy_earthstar,geastrum_rufescens,https://www.mushroom.world/data/fungi/Geastrumrufescens1.jpg
rosy_earthstar,geastrum_rufescens,https://www.mushroom.world/data/fungi/Geastrumrufescens2.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus1.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus2.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus3.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus4.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus5.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus6.jpg
slimy_spike,gomphidius_glutinosus,https://www.mushroom.world/data/fungi/Gomphidiusglutinosus7.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus1.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus2.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus3.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus4.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus5.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus6.jpg
bitter_oak-stump_mushroom,gymnopilus_picreus,https://www.mushroom.world/data/fungi/Gymnopiluspicreus7.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus1.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus2.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus3.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus4.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus5.jpg
wood_woollyfoot,gymnopus_peronatus,https://www.mushroom.world/data/fungi/Gymnopusperonatus6.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta1.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta2.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta3.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta4.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta5.jpg
false_morel,gyromitra_esculenta,https://www.mushroom.world/data/fungi/Gyromitraesculenta6.jpg
hooded_false_morel,gyromitra_infula,https://www.mushroom.world/data/fungi/Gyromitrainfula1.jpg
hooded_false_morel,gyromitra_infula,https://www.mushroom.world/data/fungi/Gyromitrainfula2.jpg
hooded_false_morel,gyromitra_infula,https://www.mushroom.world/data/fungi/Gyromitrainfula3.jpg
hooded_false_morel,gyromitra_infula,https://www.mushroom.world/data/fungi/Gyromitrainfula4.jpg
hooded_false_morel,gyromitra_infula,https://www.mushroom.world/data/fungi/Gyromitrainfula5.jpg
poison_pie,hebeloma_crustuliniforme,https://www.mushroom.world/data/fungi/Hebelomacrustuliniforme1.jpg
poison_pie,hebeloma_crustuliniforme,https://www.mushroom.world/data/fungi/Hebelomacrustuliniforme2.jpg
poison_pie,hebeloma_crustuliniforme,https://www.mushroom.world/data/fungi/Hebelomacrustuliniforme3.jpg
poison_pie,hebeloma_crustuliniforme,https://www.mushroom.world/data/fungi/Hebelomacrustuliniforme4.jpg
poison_pie,hebeloma_crustuliniforme,https://www.mushroom.world/data/fungi/Hebelomacrustuliniforme5.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum1.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum2.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum3.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum4.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum5.jpg
veiled_poisonpie,hebeloma_mesophaeum,https://www.mushroom.world/data/fungi/Hebelomamesophaeum6.jpg
elastic_saddle,helvella_elastica,https://www.mushroom.world/data/fungi/Helvellaelastica1.jpg
elastic_saddle,helvella_elastica,https://www.mushroom.world/data/fungi/Helvellaelastica2.jpg
elastic_saddle,helvella_elastica,https://www.mushroom.world/data/fungi/Helvellaelastica3.jpg
elastic_saddle,helvella_elastica,https://www.mushroom.world/data/fungi/Helvellaelastica4.jpg
elastic_saddle,helvella_elastica,https://www.mushroom.world/data/fungi/Helvellaelastica5.jpg
bear's_head,hericium_americanum,https://www.mushroom.world/data/fungi/Hericiumamericanum1.jpg
bear's_head,hericium_americanum,https://www.mushroom.world/data/fungi/Hericiumamericanum2.jpg
tiered_tooth,hericium_cirrhatum,https://www.mushroom.world/data/fungi/Hericiumcirrhatum1.jpg
tiered_tooth,hericium_cirrhatum,https://www.mushroom.world/data/fungi/Hericiumcirrhatum2.jpg
tiered_tooth,hericium_cirrhatum,https://www.mushroom.world/data/fungi/Hericiumcirrhatum3.jpg
tiered_tooth,hericium_cirrhatum,https://www.mushroom.world/data/fungi/Hericiumcirrhatum4.jpg
tiered_tooth,hericium_cirrhatum,https://www.mushroom.world/data/fungi/Hericiumcirrhatum5.jpg
lion's_mane,hericium_erinaceus,https://www.mushroom.world/data/fungi/Hericiumerinaceus1.jpg
lion's_mane,hericium_erinaceus,https://www.mushroom.world/data/fungi/Hericiumerinaceus2.jpg
lion's_mane,hericium_erinaceus,https://www.mushroom.world/data/fungi/Hericiumerinaceus3.jpg
lion's_mane,hericium_erinaceus,https://www.mushroom.world/data/fungi/Hericiumerinaceus4.jpg
ruby_bolete,hortiboletus_rubellus,https://www.mushroom.world/data/fungi/Hortiboletusrubellus1.jpg
ruby_bolete,hortiboletus_rubellus,https://www.mushroom.world/data/fungi/Hortiboletusrubellus2.jpg
ruby_bolete,hortiboletus_rubellus,https://www.mushroom.world/data/fungi/Hortiboletusrubellus3.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum1.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum2.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum3.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum4.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum5.jpg
hedgehog_mushroom,hydnum_repandum,https://www.mushroom.world/data/fungi/Hydnumrepandum6.jpg
terracotta_hedgehog,hydnum_rufescens,https://www.mushroom.world/data/fungi/Hydnumrufescens1.jpg
terracotta_hedgehog,hydnum_rufescens,https://www.mushroom.world/data/fungi/Hydnumrufescens2.jpg
terracotta_hedgehog,hydnum_rufescens,https://www.mushroom.world/data/fungi/Hydnumrufescens3.jpg
terracotta_hedgehog,hydnum_rufescens,https://www.mushroom.world/data/fungi/Hydnumrufescens4.jpg
terracotta_hedgehog,hydnum_rufescens,https://www.mushroom.world/data/fungi/Hydnumrufescens5.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca1.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca2.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca3.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca4.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca5.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca6.jpg
false_chanterelle,hygrophoropsis_aurantiaca,https://www.mushroom.world/data/fungi/Hygrophoropsisaurantiaca7.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus1.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus2.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus3.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus4.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus5.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus6.jpg
arched_wood_wax,hygrophorus_camarophyllus,https://www.mushroom.world/data/fungi/Hygrophoruscamarophyllus7.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus1.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus2.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus3.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus4.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus5.jpg
late_fall_wax_cap,hygrophorus_hypothejus,https://www.mushroom.world/data/fungi/Hygrophorushypothejus6.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus1.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus2.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus3.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus4.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus5.jpg
grainy_wax_cap,hygrophorus_pustulatus,https://www.mushroom.world/data/fungi/Hygrophoruspustulatus6.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides1.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides2.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides3.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides4.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides5.jpg
conifer_tuft,hypholoma_capnoides,https://www.mushroom.world/data/fungi/Hypholomacapnoides6.jpg
sulphur_tuft,hypholoma_fasciculare,https://www.mushroom.world/data/fungi/Hypholomafasciculare1.jpg
sulphur_tuft,hypholoma_fasciculare,https://www.mushroom.world/data/fungi/Hypholomafasciculare2.jpg
sulphur_tuft,hypholoma_fasciculare,https://www.mushroom.world/data/fungi/Hypholomafasciculare3.jpg
sulphur_tuft,hypholoma_fasciculare,https://www.mushroom.world/data/fungi/Hypholomafasciculare4.jpg
sulphur_tuft,hypholoma_fasciculare,https://www.mushroom.world/data/fungi/Hypholomafasciculare5.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium1.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium2.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium3.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium4.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium5.jpg
brick_tuft,hypholoma_lateritium,https://www.mushroom.world/data/fungi/Hypholomalateritium6.jpg
snakeskin_brownie,hypholoma_marginatum,https://www.mushroom.world/data/fungi/Hypholomamarginatum1.jpg
snakeskin_brownie,hypholoma_marginatum,https://www.mushroom.world/data/fungi/Hypholomamarginatum2.jpg
snakeskin_brownie,hypholoma_marginatum,https://www.mushroom.world/data/fungi/Hypholomamarginatum3.jpg
snakeskin_brownie,hypholoma_marginatum,https://www.mushroom.world/data/fungi/Hypholomamarginatum4.jpg
bay_bolete,imleria_badia,https://www.mushroom.world/data/fungi/Imleriabadia1.jpg
bay_bolete,imleria_badia,https://www.mushroom.world/data/fungi/Imleriabadia2.jpg
bay_bolete,imleria_badia,https://www.mushroom.world/data/fungi/Imleriabadia3.jpg
bay_bolete,imleria_badia,https://www.mushroom.world/data/fungi/Imleriabadia4.jpg
bay_bolete,imleria_badia,https://www.mushroom.world/data/fungi/Imleriabadia5.jpg
torn_fibrecap,inocybe_lacera,https://www.mushroom.world/data/fungi/Inocybelacera1.jpg
torn_fibrecap,inocybe_lacera,https://www.mushroom.world/data/fungi/Inocybelacera2.jpg
torn_fibrecap,inocybe_lacera,https://www.mushroom.world/data/fungi/Inocybelacera3.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola1.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola2.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola3.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola4.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola5.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola6.jpg
conifer_woodtuft,kuehneromyces_lignicola,https://www.mushroom.world/data/fungi/Kuehneromyceslignicola7.jpg
sheathed_woodtuft,kuehneromyces_mutabilis,https://www.mushroom.world/data/fungi/Kuehneromycesmutabilis1.jpg
sheathed_woodtuft,kuehneromyces_mutabilis,https://www.mushroom.world/data/fungi/Kuehneromycesmutabilis2.jpg
sheathed_woodtuft,kuehneromyces_mutabilis,https://www.mushroom.world/data/fungi/Kuehneromycesmutabilis3.jpg
sheathed_woodtuft,kuehneromyces_mutabilis,https://www.mushroom.world/data/fungi/Kuehneromycesmutabilis4.jpg
sheathed_woodtuft,kuehneromyces_mutabilis,https://www.mushroom.world/data/fungi/Kuehneromycesmutabilis5.jpg
